iter	Passed	Remaining
2604	209134	593686
2605	209210	593591
2606	209284	593493
2607	209358	593395
2608	209432	593299
2609	209508	593205
2610	209606	593177
2611	209692	593111
2612	209767	593015
2613	209842	592920
2614	209915	592821
2615	209989	592723
2616	210063	592624
2617	210137	592527
2618	210235	592495
2619	210319	592425
2620	210393	592328
2621	210467	592231
2622	210542	592134
2623	210616	592036
2624	210691	591942
2625	210765	591846
2626	210840	591749
2627	210919	591667
2628	211021	591645
2629	211102	591567
2630	211176	591470
2631	211251	591375
2632	211325	591276
2633	211398	591178
2634	211474	591084
2635	211555	591006
2636	211653	590976
2637	211730	590888
2638	211804	590789
2639	211879	590694
2640	211954	590598
2641	212028	590502
2642	212103	590407
2643	212183	590326
2644	212284	590303
2645	212360	590212
2646	212434	590113
2647	212508	590016
2648	212584	589922
2649	212658	589827
2650	212734	589733
2651	212807	589633
2652	212905	589601
2653	212989	589533
2654	213063	589436
2655	213137	589339
2656	213213	589244
2657	213287	589149
2658	213362	589052
2659	213436	588955
2660	213509	588856
2661	213585	588765
2662	213687	588743
2663	213767	588664
2664	213843	588571
2665	213917	588474
2666	213993	588380
2667	214068	588286
2668	214143	588191
2669	214220	588102
2670	214294	588006
2671	214380	587941
2672	214478	587910
2673	214594	587928
2674	214704	587929
2675	214803	587900
2676	214903	587873
2677	215004	587849
2678	215103	587821
2679	215202	587790
2680	215301	587761
2681	215400	587733
2682	215475	587638
2683	215567	587590
2684	215667	587562
2685	215775	587559
2686	215877	587537
2687	215957	587456
2688	216033	587364
2689	216108	587268
2690	216183	587172
2691	216257	587076
2692	216331	586979
2693	216406	586883
2694	216480	586787
2695	216562	586709
2696	216662	586682
2697	216737	586589
2698	216812	586495
2699	216887	586398
2700	216961	586302
2701	217036	586208
2702	217111	586112
2703	217195	586043
2704	217297	586021
2705	217374	585930
2706	217450	585839
2707	217526	585745
2708	217600	585649
2709	217676	585557
2710	217750	585460
2711	217835	585392
2712	217933	585360
2713	218007	585263
2714	218082	585168
2715	218158	585076
2716	218233	584982
2717	218307	584884
2718	218381	584788
2719	218464	584714
2720	218564	584687
2721	218639	584592
2722	218714	584496
2723	218788	584401
2724	218863	584305
2725	218938	584211
2726	219013	584115
2727	219087	584018
2728	219179	583969
2729	219271	583920
2730	219344	583821
2731	219420	583728
2732	219495	583635
2733	219569	583538
2734	219644	583444
2735	219719	583348
2736	219794	583255
2737	219868	583158
2738	219962	583113
2739	220051	583057
2740	220126	582960
2741	220201	582866
2742	220275	582770
2743	220349	582672
2744	220423	582575
2745	220496	582477
2746	220570	582378
2747	220644	582282
2748	220740	582243
2749	220828	582183
2750	220902	582088
2751	220977	581993
2752	221053	581900
2753	221127	581805
2754	221201	581708
2755	221277	581615
2756	221350	581517
2757	221425	581422
2758	221526	581395
2759	221609	581322
2760	221685	581231
2761	221760	581136
2762	221834	581040
2763	221908	580944
2764	221982	580847
2765	222058	580754
2766	222132	580658
2767	222214	580582
2768	222311	580545
2769	222388	580458
2770	222464	580365
2771	222538	580270
2772	222614	580177
2773	222688	580081
2774	222763	579986
2775	222839	579895
2776	222913	579799
2777	222994	579721
2778	223094	579693
2779	223196	579669
2780	223296	579639
2781	223395	579607
2782	223496	579580
2783	223596	579552
2784	223699	579530
2785	223800	579502
2786	223899	579470
2787	223998	579439
2788	224098	579411
2789	224200	579386
2790	224300	579355
2791	224399	579324
2792	224500	579295
2793	224599	579263
2794	224691	579212
2795	224764	579115
2796	224853	579056
2797	224954	579029
2798	225062	579019
2799	225170	579010
2800	225255	578941
2801	225329	578845
2802	225403	578746
2803	225477	578649
2804	225552	578554
2805	225627	578461
2806	225701	578364
2807	225775	578269
2808	225850	578173
2809	225949	578141
2810	226033	578070
2811	226107	577974
2812	226182	577877
2813	226261	577795
2814	226338	577707
2815	226413	577611
2816	226487	577514
2817	226562	577419
2818	226643	577341
2819	226740	577304
2820	226821	577225
2821	226897	577133
2822	226973	577042
2823	227048	576948
2824	227122	576851
2825	227198	576759
2826	227274	576667
2827	227349	576572
2828	227432	576499
2829	227531	576465
2830	227606	576372
2831	227683	576283
2832	227757	576187
2833	227831	576091
2834	227908	576001
2835	227984	575909
2836	228059	575815
2837	228133	575720
2838	228220	575656
2839	228317	575616
2840	228390	575519
2841	228464	575423
2842	228540	575329
2843	228616	575238
2844	228692	575148
2845	228768	575056
2846	228852	574985
2847	228951	574951
2848	229026	574856
2849	229101	574762
2850	229175	574666
2851	229251	574576
2852	229327	574483
2853	229401	574388
2854	229476	574292
2855	229552	574202
2856	229647	574159
2857	229738	574105
2858	229813	574010
2859	229887	573915
2860	229962	573821
2861	230037	573728
2862	230114	573639
2863	230190	573547
2864	230264	573452
2865	230343	573367
2866	230442	573333
2867	230524	573255
2868	230597	573159
2869	230673	573066
2870	230746	572968
2871	230821	572875
2872	230897	572782
2873	230972	572689
2874	231072	572658
2875	231154	572581
2876	231228	572485
2877	231303	572391
2878	231377	572296
2879	231451	572198
2880	231525	572102
2881	231598	572006
2882	231673	571911
2883	231757	571839
2884	231854	571800
2885	231928	571703
2886	232003	571610
2887	232077	571515
2888	232154	571425
2889	232228	571329
2890	232302	571234
2891	232376	571137
2892	232450	571041
2893	232536	570975
2894	232637	570946
2895	232740	570921
2896	232840	570889
2897	232925	570819
2898	233001	570728
2899	233075	570633
2900	233163	570572
2901	233263	570538
2902	233364	570508
2903	233470	570491
2904	233561	570435
2905	233641	570356
2906	233724	570280
2907	233799	570188
2908	233874	570093
2909	233948	569998
2910	234026	569911
2911	234122	569870
2912	234206	569797
2913	234281	569703
2914	234354	569606
2915	234428	569510
2916	234504	569418
2917	234578	569322
2918	234652	569226
2919	234748	569185
2920	234833	569114
2921	234906	569017
2922	234980	568921
2923	235055	568828
2924	235130	568733
2925	235204	568638
2926	235278	568543
2927	235373	568498
2928	235460	568433
2929	235535	568339
2930	235611	568249
2931	235685	568153
2932	235759	568057
2933	235834	567963
2934	235908	567868
2935	236004	567824
2936	236090	567759
2937	236164	567663
2938	236240	567572
2939	236316	567480
2940	236391	567386
2941	236464	567290
2942	236538	567193
2943	236614	567102
2944	236692	567018
2945	236792	566983
2946	236875	566909
2947	236949	566813
2948	237023	566717
2949	237097	566622
2950	237171	566527
2951	237246	566434
2952	237323	566345
2953	237422	566308
2954	237502	566229
2955	237577	566135
2956	237652	566042
2957	237727	565949
2958	237802	565856
2959	237876	565759
2960	237950	565665
2961	238025	565571
2962	238123	565532
2963	238206	565459
2964	238280	565363
2965	238354	565267
2966	238428	565172
2967	238503	565079
2968	238577	564984
2969	238651	564889
2970	238751	564854
2971	238837	564787
2972	238911	564693
2973	238986	564598
2974	239060	564504
2975	239135	564412
2976	239209	564316
2977	239283	564221
2978	239380	564179
2979	239466	564112
2980	239542	564021
2981	239617	563928
2982	239692	563834
2983	239767	563743
2984	239842	563649
2985	239916	563555
2986	240012	563511
2987	240112	563477
2988	240213	563445
2989	240311	563406
2990	240412	563374
2991	240514	563343
2992	240612	563304
2993	240687	563211
2994	240769	563135
2995	240870	563103
2996	240969	563066
2997	241073	563040
2998	241167	562991
2999	241240	562894
3000	241315	562801
3001	241388	562704
3002	241462	562607
3003	241537	562514
3004	241612	562422
3005	241687	562329
3006	241762	562236
3007	241860	562196
3008	241944	562125
3009	242019	562031
3010	242092	561935
3011	242166	561839
3012	242241	561747
3013	242316	561652
3014	242389	561556
3015	242466	561467
3016	242548	561391
3017	242649	561356
3018	242724	561266
3019	242799	561172
3020	242873	561076
3021	242947	560982
3022	243021	560887
3023	243097	560795
3024	243170	560699
3025	243245	560605
3026	243331	560538
3027	243425	560489
3028	243500	560396
3029	243578	560310
3030	243653	560219
3031	243728	560124
3032	243804	560034
3033	243878	559939
3034	243952	559845
3035	244027	559752
3036	244120	559701
3037	244213	559648
3038	244288	559555
3039	244363	559462
3040	244437	559368
3041	244511	559274
3042	244586	559181
3043	244661	559087
3044	244735	558993
3045	244809	558897
3046	244912	558869
3047	244994	558793
3048	245069	558700
3049	245143	558606
3050	245218	558514
3051	245293	558419
3052	245367	558325
3053	245442	558232
3054	245517	558140
3055	245605	558077
3056	245700	558030
3057	245775	557937
3058	245849	557841
3059	245924	557751
3060	246000	557660
3061	246074	557565
3062	246148	557469
3063	246222	557375
3064	246295	557279
3065	246381	557211
3066	246477	557165
3067	246552	557072
3068	246626	556979
3069	246701	556886
3070	246775	556792
3071	246849	556697
3072	246923	556603
3073	247009	556534
3074	247105	556488
3075	247179	556394
3076	247253	556300
3077	247329	556209
3078	247402	556113
3079	247478	556022
3080	247553	555930
3081	247628	555839
3082	247703	555745
3083	247792	555684
3084	247884	555630
3085	247957	555534
3086	248031	555439
3087	248106	555346
3088	248180	555252
3089	248255	555160
3090	248329	555066
3091	248403	554972
3092	248480	554882
3093	248577	554840
3094	248678	554805
3095	248779	554771
3096	248878	554732
3097	248978	554697
3098	249077	554657
3099	249175	554617
3100	249277	554583
3101	249352	554490
3102	249425	554395
3103	249500	554301
3104	249597	554259
3105	249698	554224
3106	249805	554202
3107	249907	554170
3108	249987	554090
3109	250064	554000
3110	250138	553906
3111	250212	553811
3112	250287	553719
3113	250360	553622
3114	250434	553529
3115	250510	553437
3116	250587	553351
3117	250686	553311
3118	250769	553236
3119	250844	553145
3120	250918	553050
3121	250992	552954
3122	251068	552864
3123	251142	552770
3124	251217	552677
3125	251291	552584
3126	251369	552498
3127	251469	552462
3128	251552	552386
3129	251626	552291
3130	251700	552196
3131	251776	552107
3132	251849	552011
3133	251924	551919
3134	252001	551831
3135	252102	551796
3136	252183	551715
3137	252258	551624
3138	252333	551531
3139	252407	551438
3140	252481	551344
3141	252556	551251
3142	252630	551156
3143	252712	551080
3144	252811	551041
3145	252886	550949
3146	252960	550853
3147	253034	550759
3148	253108	550666
3149	253183	550573
3150	253257	550479
3151	253332	550386
3152	253405	550291
3153	253492	550225
3154	253591	550185
3155	253667	550095
3156	253742	550002
3157	253816	549909
3158	253891	549816
3159	253965	549723
3160	254041	549633
3161	254127	549564
3162	254222	549517
3163	254297	549423
3164	254371	549329
3165	254446	549238
3166	254520	549143
3167	254594	549049
3168	254668	548955
3169	254755	548888
3170	254851	548841
3171	254927	548752
3172	255002	548661
3173	255077	548569
3174	255153	548480
3175	255227	548385
3176	255301	548290
3177	255375	548197
3178	255451	548107
3179	255547	548061
3180	255634	547995
3181	255709	547903
3182	255784	547811
3183	255858	547716
3184	255932	547623
3185	256006	547528
3186	256080	547435
3187	256184	547405
3188	256267	547330
3189	256340	547235
3190	256415	547142
3191	256491	547052
3192	256566	546961
3193	256641	546869
3194	256715	546776
3195	256790	546685
3196	256878	546620
3197	256981	546587
3198	257083	546553
3199	257182	546513
3200	257283	546475
3201	257382	546435
3202	257481	546395
3203	257586	546366
3204	257684	546323
3205	257770	546255
3206	257853	546180
3207	257943	546119
3208	258043	546079
3209	258149	546053
3210	258251	546019
3211	258331	545937
3212	258405	545843
3213	258480	545751
3214	258555	545660
3215	258633	545575
3216	258710	545487
3217	258787	545399
3218	258861	545306
3219	258945	545233
3220	259043	545189
3221	259118	545098
3222	259195	545009
3223	259269	544915
3224	259344	544824
3225	259419	544732
3226	259494	544641
3227	259569	544549
3228	259644	544456
3229	259731	544391
3230	259828	544344
3231	259902	544251
3232	259976	544156
3233	260050	544063
3234	260124	543969
3235	260198	543876
3236	260273	543783
3237	260348	543691
3238	260422	543598
3239	260515	543545
3240	260606	543486
3241	260681	543393
3242	260756	543302
3243	260830	543210
3244	260906	543119
3245	260981	543028
3246	261055	542933
3247	261129	542840
3248	261203	542746
3249	261300	542701
3250	261384	542628
3251	261458	542534
3252	261538	542452
3253	261613	542360
3254	261687	542267
3255	261761	542173
3256	261837	542084
3257	261910	541990
3258	261992	541911
3259	262092	541871
3260	262169	541785
3261	262243	541690
3262	262318	541600
3263	262394	541509
3264	262468	541416
3265	262544	541326
3266	262619	541235
3267	262696	541149
3268	262803	541122
3269	262883	541041
3270	262958	540950
3271	263032	540855
3272	263106	540762
3273	263180	540668
3274	263253	540574
3275	263326	540479
3276	263401	540387
3277	263483	540309
3278	263581	540265
3279	263658	540179
3280	263732	540084
3281	263806	539991
3282	263881	539899
3283	263955	539806
3284	264029	539712
3285	264102	539618
3286	264177	539525
3287	264255	539441
3288	264357	539404
3289	264434	539318
3290	264510	539228
3291	264583	539133
3292	264657	539040
3293	264737	538957
3294	264812	538868
3295	264891	538785
3296	264992	538746
3297	265070	538660
3298	265144	538566
3299	265217	538472
3300	265292	538381
3301	265367	538288
3302	265441	538195
3303	265515	538102
3304	265589	538009
3305	265668	537925
3306	265767	537884
3307	265867	537844
3308	265966	537801
3309	266047	537721
3310	266130	537647
3311	266222	537589
3312	266323	537549
3313	266428	537518
3314	266528	537478
3315	266603	537388
3316	266679	537298
3317	266752	537203
3318	266827	537111
3319	266901	537018
3320	266975	536925
3321	267051	536835
3322	267125	536742
3323	267207	536665
3324	267306	536623
3325	267381	536531
3326	267454	536437
3327	267529	536345
3328	267604	536253
3329	267679	536162
3330	267752	536067
3331	267834	535991
3332	267935	535952
3333	268009	535859
3334	268083	535766
3335	268159	535674
3336	268234	535584
3337	268308	535491
3338	268383	535400
3339	268463	535320
3340	268565	535281
3341	268640	535190
3342	268714	535097
3343	268787	535003
3344	268862	534910
3345	268935	534816
3346	269009	534724
3347	269084	534633
3348	269158	534540
3349	269248	534478
3350	269341	534423
3351	269415	534330
3352	269492	534242
3353	269566	534149
3354	269640	534057
3355	269714	533964
3356	269788	533872
3357	269862	533779
3358	269937	533686
3359	270029	533630
3360	270120	533569
3361	270196	533481
3362	270269	533387
3363	270344	533295
3364	270420	533205
3365	270495	533115
3366	270569	533023
3367	270643	532930
3368	270718	532838
3369	270816	532793
3370	270900	532720
3371	270976	532630
3372	271050	532537
3373	271125	532447
3374	271200	532357
3375	271274	532263
3376	271349	532172
3377	271425	532083
3378	271506	532004
3379	271607	531965
3380	271682	531873
3381	271756	531780
3382	271829	531686
3383	271903	531594
3384	271977	531501
3385	272052	531409
3386	272134	531332
3387	272233	531289
3388	272309	531200
3389	272384	531110
3390	272459	531019
3391	272533	530926
3392	272608	530834
3393	272681	530741
3394	272757	530652
3395	272831	530558
3396	272919	530494
3397	273012	530438
3398	273086	530344
3399	273160	530252
3400	273234	530160
3401	273309	530070
3402	273384	529978
3403	273458	529886
3404	273535	529799
3405	273609	529707
3406	273706	529658
3407	273806	529617
3408	273906	529574
3409	273996	529512
3410	274070	529419
3411	274144	529327
3412	274225	529248
3413	274325	529206
3414	274425	529162
3415	274558	529183
3416	274645	529116
3417	274724	529034
3418	274800	528943
3419	274875	528853
3420	274949	528760
3421	275024	528670
3422	275102	528584
3423	275176	528493
3424	275258	528415
3425	275360	528377
3426	275435	528285
3427	275511	528196
3428	275586	528106
3429	275660	528014
3430	275734	527921
3431	275809	527830
3432	275884	527740
3433	275958	527648
3434	276045	527580
3435	276140	527528
3436	276215	527437
3437	276289	527344
3438	276365	527255
3439	276440	527165
3440	276515	527075
3441	276590	526983
3442	276677	526916
3443	276773	526866
3444	276849	526778
3445	276923	526685
3446	276997	526592
3447	277072	526501
3448	277145	526408
3449	277220	526316
3450	277305	526245
3451	277401	526194
3452	277477	526106
3453	277552	526016
3454	277625	525922
3455	277700	525831
3456	277775	525741
3457	277849	525648
3458	277934	525576
3459	278029	525524
3460	278103	525431
3461	278178	525341
3462	278252	525249
3463	278327	525158
3464	278401	525065
3465	278476	524974
3466	278550	524883
3467	278625	524792
3468	278711	524722
3469	278807	524673
3470	278883	524583
3471	278957	524491
3472	279031	524399
3473	279106	524309
3474	279181	524218
3475	279256	524127
3476	279343	524060
3477	279441	524013
3478	279518	523925
3479	279593	523836
3480	279668	523745
3481	279742	523653
3482	279817	523563
3483	279891	523471
3484	279965	523379
3485	280039	523286
3486	280129	523224
3487	280220	523164
3488	280295	523073
3489	280371	522984
3490	280446	522894
3491	280520	522802
3492	280594	522710
3493	280669	522619
3494	280743	522529
3495	280818	522437
3496	280914	522386
3497	280999	522314
3498	281073	522223
3499	281147	522131
3500	281222	522040
3501	281296	521949
3502	281371	521859
3503	281448	521771
3504	281522	521680
3505	281597	521589
3506	281710	521570
3507	281810	521526
3508	281911	521483
3509	282011	521439
3510	282099	521374
3511	282179	521293
3512	282280	521249
3513	282383	521212
3514	282493	521185
3515	282590	521136
3516	282666	521048
3517	282740	520956
3518	282815	520865
3519	282891	520776
3520	282965	520685
3521	283041	520596
3522	283115	520505
3523	283190	520414
3524	283284	520359
3525	283372	520292
3526	283446	520201
3527	283520	520109
3528	283594	520017
3529	283670	519928
3530	283745	519838
3531	283821	519749
3532	283917	519698
3533	284003	519628
3534	284077	519536
3535	284152	519446
3536	284226	519354
3537	284301	519263
3538	284376	519173
3539	284451	519083
3540	284550	519036
3541	284636	518966
3542	284711	518876
3543	284785	518784
3544	284859	518693
3545	284934	518603
3546	285010	518514
3547	285085	518424
3548	285177	518365
3549	285266	518300
3550	285342	518213
3551	285417	518122
3552	285491	518031
3553	285566	517941
3554	285642	517852
3555	285717	517762
3556	285792	517672
3557	285866	517581
3558	285963	517530
3559	286046	517455
3560	286126	517373
3561	286200	517282
3562	286275	517191
3563	286350	517101
3564	286425	517012
3565	286501	516924
3566	286596	516869
3567	286687	516808
3568	286761	516717
3569	286836	516626
3570	286910	516535
3571	286984	516443
3572	287057	516350
3573	287132	516259
3574	287206	516168
3575	287281	516078
3576	287380	516031
3577	287462	515954
3578	287536	515862
3579	287612	515774
3580	287686	515683
3581	287760	515591
3582	287836	515502
3583	287911	515413
3584	288013	515371
3585	288094	515291
3586	288170	515203
3587	288243	515111
3588	288320	515023
3589	288394	514933
3590	288473	514849
3591	288554	514770
3592	288657	514731
3593	288733	514643
3594	288811	514558
3595	288886	514468
3596	288959	514375
3597	289036	514288
3598	289109	514195
3599	289183	514104
3600	289258	514014
3601	289344	513943
3602	289446	513902
3603	289549	513861
3604	289650	513817
3605	289749	513771
3606	289849	513725
3607	289947	513677
3608	290047	513630
3609	290141	513574
3610	290215	513483
3611	290303	513416
3612	290404	513372
3613	290505	513328
3614	290613	513296
3615	290702	513231
3616	290777	513141
3617	290852	513051
3618	290926	512960
3619	291000	512868
3620	291073	512775
3621	291148	512684
3622	291222	512593
3623	291296	512502
3624	291396	512455
3625	291482	512384
3626	291556	512294
3627	291631	512204
3628	291705	512112
3629	291780	512022
3630	291855	511932
3631	291929	511841
3632	292004	511751
3633	292080	511663
3634	292178	511613
3635	292261	511538
3636	292335	511446
3637	292410	511356
3638	292483	511263
3639	292557	511171
3640	292630	511079
3641	292704	510987
3642	292801	510936
3643	292886	510863
3644	292961	510773
3645	293035	510681
3646	293110	510591
3647	293185	510502
3648	293259	510411
3649	293333	510320
3650	293434	510275
3651	293519	510203
3652	293594	510113
3653	293667	510020
3654	293742	509930
3655	293816	509839
3656	293891	509749
3657	293966	509659
3658	294062	509606
3659	294148	509535
3660	294222	509444
3661	294297	509354
3662	294372	509264
3663	294447	509174
3664	294522	509086
3665	294596	508994
3666	294670	508903
3667	294749	508820
3668	294849	508773
3669	294927	508689
3670	295001	508598
3671	295076	508508
3672	295149	508415
3673	295223	508324
3674	295298	508234
3675	295376	508151
3676	295477	508105
3677	295557	508025
3678	295632	507934
3679	295707	507844
3680	295780	507752
3681	295855	507662
3682	295928	507570
3683	296003	507479
3684	296077	507388
3685	296158	507309
3686	296257	507260
3687	296332	507171
3688	296407	507082
3689	296483	506994
3690	296558	506904
3691	296633	506815
3692	296708	506725
3693	296789	506647
3694	296886	506594
3695	296963	506509
3696	297038	506418
3697	297112	506328
3698	297187	506239
3699	297272	506166
3700	297352	506084
3701	297442	506022
3702	297542	505974
3703	297641	505925
3704	297741	505878
3705	297840	505830
3706	297938	505780
3707	298038	505733
3708	298114	505644
3709	298209	505589
3710	298309	505541
3711	298418	505510
3712	298517	505462
3713	298598	505382
3714	298673	505292
3715	298748	505204
3716	298824	505115
3717	298899	505026
3718	298974	504935
3719	299049	504846
3720	299123	504755
3721	299209	504684
3722	299305	504630
3723	299380	504541
3724	299454	504450
3725	299528	504358
3726	299603	504269
3727	299678	504179
3728	299751	504087
3729	299835	504012
3730	299934	503963
3731	300007	503871
3732	300081	503779
3733	300156	503690
3734	300231	503601
3735	300305	503510
3736	300380	503420
3737	300455	503331
3738	300530	503241
3739	300619	503175
3740	300713	503119
3741	300787	503027
3742	300860	502935
3743	300935	502844
3744	301009	502754
3745	301083	502663
3746	301156	502571
3747	301231	502480
3748	301305	502390
3749	301396	502327
3750	301488	502266
3751	301562	502176
3752	301637	502086
3753	301711	501994
3754	301786	501906
3755	301861	501817
3756	301935	501725
3757	302021	501654
3758	302115	501597
3759	302190	501507
3760	302264	501416
3761	302340	501329
3762	302414	501238
3763	302489	501149
3764	302564	501060
3765	302639	500969
3766	302712	500877
3767	302802	500813
3768	302895	500753
3769	302970	500664
3770	303044	500574
3771	303120	500485
3772	303195	500397
3773	303270	500308
3774	303344	500217
3775	303435	500154
3776	303526	500092
3777	303602	500003
3778	303676	499912
3779	303749	499821
3780	303823	499729
3781	303897	499639
3782	303972	499549
3783	304062	499485
3784	304152	499421
3785	304228	499333
3786	304304	499245
3787	304379	499156
3788	304452	499064
3789	304526	498973
3790	304600	498883
3791	304691	498820
3792	304782	498756
3793	304857	498667
3794	304931	498576
3795	305006	498488
3796	305081	498398
3797	305154	498306
3798	305229	498216
3799	305322	498157
3800	305422	498109
3801	305521	498058
3802	305619	498007
3803	305717	497956
3804	305816	497906
3805	305917	497858
3806	306015	497807
3807	306116	497760
3808	306198	497682
3809	306298	497634
3810	306410	497606
3811	306532	497592
3812	306652	497576
3813	306742	497511
3814	306833	497448
3815	306919	497377
3816	307000	497297
3817	307081	497217
3818	307171	497152
3819	307286	497127
3820	307363	497043
3821	307440	496956
3822	307517	496870
3823	307592	496781
3824	307669	496695
3825	307743	496605
3826	307824	496524
3827	307898	496433
3828	308002	496391
3829	308099	496338
3830	308177	496253
3831	308253	496165
3832	308333	496084
3833	308406	495992
3834	308484	495908
3835	308560	495821
3836	308657	495765
3837	308750	495705
3838	308827	495620
3839	308904	495534
3840	308979	495444
3841	309060	495365
3842	309137	495279
3843	309213	495192
3844	309288	495103
3845	309374	495032
3846	309475	494983
3847	309560	494910
3848	309636	494822
3849	309714	494738
3850	309792	494654
3851	309871	494571
3852	309948	494486
3853	310049	494437
3854	310142	494377
3855	310219	494291
3856	310295	494204
3857	310374	494121
3858	310454	494039
3859	310529	493951
3860	310604	493861
3861	310680	493774
3862	310757	493688
3863	310856	493636
3864	310937	493558
3865	311012	493468
3866	311087	493379
3867	311162	493291
3868	311236	493200
3869	311311	493111
3870	311387	493024
3871	311487	492974
3872	311568	492894
3873	311643	492804
3874	311719	492717
3875	311799	492636
3876	311874	492548
3877	311949	492458
3878	312024	492369
3879	312099	492280
3880	312201	492234
3881	312282	492154
3882	312356	492064
3883	312430	491973
3884	312505	491884
3885	312580	491794
3886	312654	491704
3887	312729	491615
3888	312803	491524
3889	312883	491443
3890	312982	491392
3891	313059	491307
3892	313134	491218
3893	313207	491126
3894	313283	491039
3895	313357	490948
3896	313433	490860
3897	313506	490769
3898	313580	490677
3899	313664	490603
3900	313766	490556
3901	313865	490504
3902	313962	490451
3903	314061	490399
3904	314162	490351
3905	314262	490301
3906	314363	490252
3907	314463	490202
3908	314557	490143
3909	314632	490054
3910	314721	489986
3911	314822	489937
3912	314922	489888
3913	315027	489846
3914	315118	489781
3915	315192	489691
3916	315267	489602
3917	315343	489515
3918	315419	489426
3919	315494	489337
3920	315569	489249
3921	315642	489157
3922	315719	489071
3923	315830	489038
3924	315910	488956
3925	315984	488866
3926	316058	488775
3927	316133	488686
3928	316207	488595
3929	316282	488507
3930	316356	488417
3931	316430	488327
3932	316521	488261
3933	316613	488199
3934	316687	488109
3935	316761	488018
3936	316836	487929
3937	316911	487840
3938	316986	487751
3939	317059	487660
3940	317149	487594
3941	317242	487532
3942	317317	487443
3943	317392	487355
3944	317467	487266
3945	317542	487177
3946	317617	487088
3947	317691	486998
3948	317777	486926
3949	317871	486866
3950	317945	486776
3951	318019	486685
3952	318093	486595
3953	318168	486507
3954	318244	486419
3955	318320	486331
3956	318408	486262
3957	318503	486204
3958	318578	486116
3959	318654	486028
3960	318728	485937
3961	318803	485848
3962	318877	485759
3963	318950	485668
3964	319032	485589
3965	319135	485543
3966	319209	485453
3967	319285	485365
3968	319363	485281
3969	319441	485196
3970	319515	485106
3971	319589	485016
3972	319675	484944
3973	319770	484885
3974	319844	484796
3975	319918	484705
3976	319993	484617
3977	320068	484528
3978	320142	484438
3979	320219	484352
3980	320296	484266
3981	320374	484181
3982	320470	484125
3983	320558	484056
3984	320632	483966
3985	320706	483875
3986	320780	483784
3987	320854	483695
3988	320927	483604
3989	321001	483513
3990	321075	483423
3991	321149	483332
3992	321245	483276
3993	321332	483205
3994	321407	483116
3995	321482	483028
3996	321556	482938
3997	321631	482848
3998	321704	482758
3999	321778	482667
4000	321869	482603
4001	321968	482550
4002	322068	482500
4003	322168	482447
4004	322269	482397
4005	322343	482307
4006	322437	482248
4007	322539	482199
4008	322644	482155
4009	322746	482107
4010	322824	482023
4011	322899	481934
4012	322972	481843
4013	323047	481754
4014	323122	481665
4015	323197	481577
4016	323272	481488
4017	323347	481399
4018	323427	481317
4019	323525	481264
4020	323604	481181
4021	323678	481090
4022	323751	481000
4023	323825	480910
4024	323899	480819
4025	323973	480729
4026	324049	480642
4027	324123	480552
4028	324208	480479
4029	324304	480421
4030	324382	480337
4031	324457	480248
4032	324531	480159
4033	324606	480069
4034	324681	479981
4035	324755	479892
4036	324831	479804
4037	324906	479715
4038	324993	479644
4039	325087	479584
4040	325162	479495
4041	325235	479404
4042	325310	479316
4043	325384	479226
4044	325460	479138
4045	325535	479051
4046	325609	478960
4047	325683	478870
4048	325771	478801
4049	325868	478745
4050	325944	478657
4051	326017	478566
4052	326091	478476
4053	326167	478389
4054	326243	478303
4055	326317	478213
4056	326395	478129
4057	326494	478076
4058	326574	477994
4059	326649	477905
4060	326724	477816
4061	326798	477727
4062	326873	477639
4063	326949	477551
4064	327026	477466
4065	327124	477412
4066	327205	477331
4067	327280	477243
4068	327355	477156
4069	327430	477066
4070	327505	476979
4071	327580	476890
4072	327655	476802
4073	327729	476712
4074	327809	476631
4075	327911	476581
4076	327986	476493
4077	328060	476403
4078	328136	476316
4079	328210	476226
4080	328285	476138
4081	328361	476051
4082	328435	475961
4083	328510	475873
4084	328596	475801
4085	328693	475744
4086	328768	475656
4087	328842	475566
4088	328916	475476
4089	328992	475389
4090	329069	475304
4091	329145	475217
4092	329221	475130
4093	329294	475040
4094	329384	474973
4095	329477	474910
4096	329552	474821
4097	329626	474732
4098	329699	474641
4099	329774	474552
4100	329850	474466
4101	329924	474376
4102	330013	474308
4103	330111	474254
4104	330211	474200
4105	330311	474149
4106	330413	474098
4107	330511	474044
4108	330591	473962
4109	330665	473872
4110	330739	473783
4111	330832	473720
4112	330931	473667
4113	331032	473616
4114	331144	473581
4115	331226	473501
4116	331300	473412
4117	331375	473324
4118	331450	473236
4119	331524	473147
4120	331600	473059
4121	331676	472973
4122	331750	472883
4123	331835	472808
4124	331934	472754
4125	332009	472666
4126	332083	472576
4127	332157	472488
4128	332231	472398
4129	332307	472311
4130	332381	472221
4131	332454	472130
4132	332528	472040
4133	332615	471969
4134	332712	471912
4135	332786	471823
4136	332862	471736
4137	332936	471646
4138	333011	471558
4139	333085	471469
4140	333160	471380
4141	333236	471293
4142	333310	471204
4143	333398	471134
4144	333494	471076
4145	333569	470987
4146	333643	470898
4147	333717	470808
4148	333790	470717
4149	333864	470628
4150	333939	470539
4151	334014	470451
4152	334088	470362
4153	334182	470301
4154	334271	470232
4155	334351	470150
4156	334440	470082
4157	334515	469994
